iter	Passed	Remaining
16680	125707	25011
16681	125714	25004
16682	125721	24996
16683	125729	24989
16684	125736	24981
16685	125742	24973
16686	125750	24966
16687	125757	24958
16688	125764	24950
16689	125771	24943
16690	125778	24935
16691	125785	24927
16692	125792	24920
16693	125799	24912
16694	125806	24905
16695	125813	24897
16696	125820	24889
16697	125827	24882
16698	125835	24874
16699	125841	24866
16700	125848	24859
16701	125856	24851
16702	125863	24844
16703	125870	24836
16704	125877	24828
16705	125884	24821
16706	125891	24813
16707	125899	24806
16708	125906	24798
16709	125913	24790
16710	125919	24783
16711	125927	24775
16712	125934	24767
16713	125942	24760
16714	125949	24752
16715	125957	24745
16716	125964	24737
16717	125971	24730
16718	125978	24722
16719	125985	24714
16720	125992	24707
16721	125999	24699
16722	126006	24691
16723	126014	24684
16724	126021	24676
16725	126028	24669
16726	126035	24661
16727	126042	24653
16728	126050	24646
16729	126057	24638
16730	126066	24631
16731	126073	24623
16732	126080	24616
16733	126088	24608
16734	126095	24601
16735	126101	24593
16736	126108	24585
16737	126115	24578
16738	126123	24570
16739	126130	24563
16740	126137	24555
16741	126144	24547
16742	126151	24540
16743	126159	24532
16744	126166	24525
16745	126173	24517
16746	126180	24509
16747	126187	24502
16748	126194	24494
16749	126201	24486
16750	126209	24479
16751	126216	24471
16752	126223	24464
16753	126231	24456
16754	126237	24448
16755	126245	24441
16756	126252	24433
16757	126260	24426
16758	126266	24418
16759	126273	24410
16760	126280	24403
16761	126288	24395
16762	126298	24388
16763	126306	24381
16764	126315	24373
16765	126324	24366
16766	126332	24359
16767	126340	24351
16768	126349	24344
16769	126358	24337
16770	126366	24329
16771	126374	24322
16772	126382	24315
16773	126391	24307
16774	126399	24300
16775	126407	24292
16776	126415	24285
16777	126424	24278
16778	126432	24270
16779	126440	24263
16780	126447	24255
16781	126455	24248
16782	126462	24240
16783	126468	24232
16784	126475	24225
16785	126482	24217
16786	126490	24209
16787	126497	24202
16788	126504	24194
16789	126511	24187
16790	126519	24179
16791	126526	24172
16792	126533	24164
16793	126540	24156
16794	126546	24149
16795	126555	24141
16796	126564	24134
16797	126572	24126
16798	126579	24119
16799	126589	24112
16800	126597	24104
16801	126606	24097
16802	126614	24090
16803	126623	24082
16804	126631	24075
16805	126638	24067
16806	126647	24060
16807	126655	24053
16808	126663	24045
16809	126671	24038
16810	126679	24030
16811	126687	24023
16812	126696	24016
16813	126704	24008
16814	126712	24001
16815	126721	23993
16816	126729	23986
16817	126737	23979
16818	126746	23971
16819	126755	23964
16820	126762	23956
16821	126769	23949
16822	126776	23941
16823	126784	23934
16824	126791	23926
16825	126798	23918
16826	126805	23911
16827	126813	23903
16828	126820	23896
16829	126828	23888
16830	126834	23880
16831	126841	23873
16832	126849	23865
16833	126856	23858
16834	126863	23850
16835	126870	23842
16836	126877	23835
16837	126885	23827
16838	126892	23820
16839	126899	23812
16840	126906	23804
16841	126913	23797
16842	126921	23789
16843	126928	23782
16844	126936	23774
16845	126944	23767
16846	126951	23759
16847	126959	23752
16848	126966	23744
16849	126974	23737
16850	126982	23729
16851	126990	23722
16852	126997	23714
16853	127004	23706
16854	127012	23699
16855	127020	23691
16856	127027	23684
16857	127034	23676
16858	127042	23669
16859	127049	23661
16860	127056	23654
16861	127063	23646
16862	127071	23638
16863	127077	23631
16864	127085	23623
16865	127092	23616
16866	127100	23608
16867	127107	23600
16868	127115	23593
16869	127122	23585
16870	127129	23578
16871	127136	23570
16872	127143	23562
16873	127150	23555
16874	127158	23547
16875	127165	23540
16876	127172	23532
16877	127179	23524
16878	127187	23517
16879	127193	23509
16880	127200	23502
16881	127207	23494
16882	127214	23486
16883	127221	23479
16884	127228	23471
16885	127235	23463
16886	127242	23456
16887	127249	23448
16888	127256	23440
16889	127262	23433
16890	127269	23425
16891	127276	23417
16892	127283	23410
16893	127290	23402
16894	127297	23395
16895	127305	23387
16896	127312	23379
16897	127320	23372
16898	127327	23364
16899	127334	23357
16900	127342	23349
16901	127350	23342
16902	127358	23334
16903	127366	23327
16904	127374	23319
16905	127382	23312
16906	127389	23304
16907	127396	23297
16908	127404	23289
16909	127412	23282
16910	127419	23274
16911	127426	23267
16912	127433	23259
16913	127440	23251
16914	127448	23244
16915	127456	23236
16916	127463	23229
16917	127471	23221
16918	127478	23214
16919	127486	23206
16920	127493	23199
16921	127499	23191
16922	127507	23183
16923	127514	23176
16924	127521	23168
16925	127528	23160
16926	127535	23153
16927	127541	23145
16928	127550	23138
16929	127557	23130
16930	127564	23123
16931	127571	23115
16932	127580	23108
16933	127587	23100
16934	127594	23092
16935	127601	23085
16936	127608	23077
16937	127616	23070
16938	127622	23062
16939	127629	23054
16940	127636	23047
16941	127644	23039
16942	127652	23032
16943	127659	23024
16944	127666	23016
16945	127673	23009
16946	127681	23001
16947	127688	22994
16948	127695	22986
16949	127702	22978
16950	127710	22971
16951	127717	22963
16952	127724	22956
16953	127731	22948
16954	127738	22940
16955	127745	22933
16956	127752	22925
16957	127759	22918
16958	127766	22910
16959	127773	22902
16960	127780	22895
16961	127787	22887
16962	127795	22880
16963	127802	22872
16964	127810	22864
16965	127817	22857
16966	127825	22849
16967	127833	22842
16968	127840	22834
16969	127847	22827
16970	127857	22820
16971	127868	22813
16972	127876	22805
16973	127883	22798
16974	127890	22790
16975	127898	22783
16976	127905	22775
16977	127913	22768
16978	127920	22760
16979	127927	22752
16980	127934	22745
16981	127940	22737
16982	127948	22729
16983	127955	22722
16984	127962	22714
16985	127969	22706
16986	127977	22699
16987	127983	22691
16988	127990	22684
16989	127997	22676
16990	128003	22668
16991	128011	22661
16992	128018	22653
16993	128025	22645
16994	128032	22638
16995	128039	22630
16996	128046	22623
16997	128053	22615
16998	128060	22607
16999	128066	22600
17000	128074	22592
17001	128081	22584
17002	128087	22577
17003	128094	22569
17004	128102	22561
17005	128108	22554
17006	128117	22546
17007	128125	22539
17008	128132	22531
17009	128138	22524
17010	128146	22516
17011	128153	22508
17012	128160	22501
17013	128168	22493
17014	128176	22486
17015	128183	22478
17016	128190	22471
17017	128197	22463
17018	128204	22455
17019	128212	22448
17020	128219	22440
17021	128226	22433
17022	128234	22425
17023	128242	22418
17024	128249	22410
17025	128256	22403
17026	128264	22395
17027	128272	22388
17028	128280	22380
17029	128288	22373
17030	128296	22365
17031	128303	22358
17032	128310	22350
17033	128317	22342
17034	128324	22335
17035	128331	22327
17036	128338	22319
17037	128345	22312
17038	128352	22304
17039	128359	22297
17040	128368	22289
17041	128376	22282
17042	128383	22274
17043	128390	22267
17044	128397	22259
17045	128405	22252
17046	128411	22244
17047	128419	22236
17048	128426	22229
17049	128433	22221
17050	128441	22214
17051	128448	22206
17052	128455	22198
17053	128462	22191
17054	128469	22183
17055	128476	22176
17056	128483	22168
17057	128490	22160
17058	128497	22153
17059	128504	22145
17060	128511	22137
17061	128518	22130
17062	128526	22122
17063	128533	22115
17064	128540	22107
17065	128547	22099
17066	128554	22092
17067	128561	22084
17068	128568	22077
17069	128576	22069
17070	128583	22061
17071	128590	22054
17072	128597	22046
17073	128605	22039
17074	128612	22031
17075	128619	22024
17076	128626	22016
17077	128633	22008
17078	128640	22001
17079	128648	21993
17080	128654	21986
17081	128662	21978
17082	128669	21970
17083	128676	21963
17084	128683	21955
17085	128690	21948
17086	128697	21940
17087	128704	21932
17088	128711	21925
17089	128718	21917
17090	128725	21909
17091	128732	21902
17092	128740	21894
17093	128747	21887
17094	128755	21879
17095	128762	21872
17096	128769	21864
17097	128776	21856
17098	128783	21849
17099	128790	21841
17100	128797	21834
17101	128805	21826
17102	128812	21818
17103	128819	21811
17104	128826	21803
17105	128833	21796
17106	128841	21788
17107	128848	21781
17108	128855	21773
17109	128862	21765
17110	128870	21758
17111	128877	21750
17112	128884	21743
17113	128891	21735
17114	128898	21727
17115	128906	21720
17116	128913	21712
17117	128920	21705
17118	128927	21697
17119	128934	21689
17120	128944	21682
17121	128951	21675
17122	128958	21667
17123	128965	21659
17124	128973	21652
17125	128980	21644
17126	128988	21637
17127	128994	21629
17128	129003	21622
17129	129011	21614
17130	129019	21607
17131	129026	21599
17132	129034	21592
17133	129042	21584
17134	129049	21577
17135	129056	21569
17136	129063	21561
17137	129071	21554
17138	129078	21546
17139	129085	21539
17140	129093	21531
17141	129100	21524
17142	129107	21516
17143	129114	21508
17144	129120	21501
17145	129128	21493
17146	129136	21486
17147	129143	21478
17148	129150	21471
17149	129156	21463
17150	129163	21455
17151	129171	21448
17152	129178	21440
17153	129186	21433
17154	129193	21425
17155	129201	21418
17156	129208	21410
17157	129214	21402
17158	129221	21395
17159	129229	21387
17160	129236	21380
17161	129244	21372
17162	129251	21364
17163	129258	21357
17164	129265	21349
17165	129273	21342
17166	129280	21334
17167	129287	21327
17168	129294	21319
17169	129302	21311
17170	129309	21304
17171	129316	21296
17172	129323	21289
17173	129330	21281
17174	129337	21273
17175	129345	21266
17176	129352	21258
17177	129358	21251
17178	129366	21243
17179	129373	21235
17180	129380	21228
17181	129388	21220
17182	129395	21213
17183	129403	21205
17184	129410	21198
17185	129416	21190
17186	129423	21182
17187	129430	21175
17188	129438	21167
17189	129445	21160
17190	129452	21152
17191	129459	21144
17192	129467	21137
17193	129474	21129
17194	129482	21122
17195	129489	21114
17196	129496	21107
17197	129504	21099
17198	129511	21091
17199	129518	21084
17200	129525	21076
17201	129532	21069
17202	129539	21061
17203	129546	21053
17204	129553	21046
17205	129560	21038
17206	129567	21031
17207	129575	21023
17208	129582	21015
17209	129589	21008
17210	129596	21000
17211	129603	20993
17212	129610	20985
17213	129617	20977
17214	129624	20970
17215	129631	20962
17216	129637	20955
17217	129645	20947
17218	129652	20939
17219	129659	20932
17220	129666	20924
17221	129673	20917
17222	129680	20909
17223	129687	20901
17224	129694	20894
17225	129702	20886
17226	129708	20879
17227	129716	20871
17228	129723	20863
17229	129730	20856
17230	129738	20848
17231	129746	20841
17232	129752	20833
17233	129759	20826
17234	129767	20818
17235	129774	20810
17236	129781	20803
17237	129789	20795
17238	129797	20788
17239	129803	20780
17240	129810	20773
17241	129817	20765
17242	129824	20757
17243	129832	20750
17244	129839	20742
17245	129846	20735
17246	129853	20727
17247	129860	20719
17248	129868	20712
17249	129875	20704
17250	129882	20697
17251	129889	20689
17252	129896	20682
17253	129904	20674
17254	129911	20666
17255	129918	20659
17256	129926	20651
17257	129933	20644
17258	129940	20636
17259	129947	20629
17260	129954	20621
17261	129962	20613
17262	129968	20606
17263	129976	20598
17264	129982	20590
17265	129990	20583
17266	129998	20575
17267	130005	20568
17268	130012	20560
17269	130019	20553
17270	130026	20545
17271	130034	20538
17272	130041	20530
17273	130047	20522
17274	130055	20515
17275	130062	20507
17276	130069	20500
17277	130076	20492
17278	130083	20484
17279	130090	20477
17280	130098	20469
17281	130105	20462
17282	130112	20454
17283	130119	20446
17284	130125	20439
17285	130133	20431
17286	130140	20424
17287	130147	20416
17288	130154	20408
17289	130161	20401
17290	130168	20393
17291	130175	20386
17292	130182	20378
17293	130189	20370
17294	130196	20363
17295	130204	20355
17296	130211	20348
17297	130218	20340
17298	130225	20332
17299	130233	20325
17300	130240	20317
17301	130247	20310
17302	130254	20302
17303	130262	20295
17304	130269	20287
17305	130276	20279
17306	130283	20272
17307	130291	20264
17308	130298	20257
17309	130305	20249
17310	130312	20242
17311	130319	20234
17312	130327	20226
17313	130334	20219
17314	130340	20211
17315	130347	20204
17316	130355	20196
17317	130363	20189
17318	130370	20181
17319	130377	20173
17320	130384	20166
17321	130392	20158
17322	130399	20151
17323	130406	20143
17324	130413	20135
17325	130420	20128
17326	130428	20120
17327	130435	20113
17328	130443	20105
17329	130451	20098
17330	130459	20090
17331	130465	20083
17332	130472	20075
17333	130479	20067
17334	130486	20060
17335	130494	20052
17336	130501	20045
17337	130508	20037
17338	130515	20030
17339	130522	20022
17340	130531	20015
17341	130538	20007
17342	130544	19999
17343	130555	19992
17344	130563	19985
17345	130571	19977
17346	130578	19970
17347	130585	19962
17348	130592	19955
17349	130600	19947
17350	130607	19940
17351	130614	19932
17352	130622	19924
17353	130630	19917
17354	130638	19910
17355	130645	19902
17356	130652	19894
17357	130659	19887
17358	130666	19879
17359	130673	19871
17360	130680	19864
17361	130687	19856
17362	130694	19849
17363	130701	19841
17364	130709	19834
17365	130716	19826
17366	130724	19819
17367	130731	19811
17368	130738	19803
17369	130744	19796
17370	130751	19788
17371	130759	19780
17372	130766	19773
17373	130773	19765
17374	130781	19758
17375	130788	19750
17376	130796	19743
17377	130803	19735
17378	130810	19728
17379	130817	19720
17380	130825	19712
17381	130832	19705
17382	130839	19697
17383	130846	19690
17384	130853	19682
17385	130860	19675
17386	130868	19667
17387	130875	19659
17388	130882	19652
17389	130889	19644
17390	130896	19637
17391	130903	19629
17392	130910	19621
17393	130917	19614
17394	130926	19606
17395	130933	19599
17396	130939	19591
17397	130947	19584
17398	130955	19576
17399	130962	19569
17400	130970	19561
17401	130977	19553
17402	130984	19546
17403	130991	19538
17404	130998	19531
17405	131005	19523
17406	131012	19516
17407	131019	19508
17408	131026	19500
17409	131033	19493
17410	131040	19485
17411	131048	19478
17412	131056	19470
17413	131063	19463
17414	131070	19455
17415	131077	19447
17416	131084	19440
17417	131091	19432
17418	131098	19425
17419	131105	19417
17420	131112	19409
17421	131119	19402
17422	131126	19394
17423	131134	19387
17424	131141	19379
17425	131148	19371
17426	131155	19364
17427	131162	19356
17428	131169	19349
17429	131176	19341
17430	131185	19334
17431	131192	19326
17432	131200	19319
17433	131208	19311
17434	131215	19304
17435	131223	19296
17436	131231	19289
17437	131239	19281
17438	131247	19274
17439	131255	19266
17440	131262	19259
17441	131269	19251
17442	131277	19244
17443	131284	19236
17444	131292	19229
17445	131299	19221
17446	131307	19214
17447	131314	19206
17448	131322	19199
17449	131330	19191
17450	131338	19184
17451	131345	19176
17452	131353	19169
17453	131361	19161
17454	131369	19154
17455	131377	19146
17456	131384	19139
17457	131392	19131
17458	131399	19124
17459	131406	19116
17460	131414	19108
17461	131422	19101
17462	131429	19093
17463	131436	19086
17464	131443	19078
17465	131450	19071
17466	131457	19063
17467	131464	19055
17468	131472	19048
17469	131479	19040
17470	131487	19033
17471	131494	19025
17472	131502	19018
17473	131509	19010
17474	131516	19003
17475	131523	18995
17476	131531	18987
17477	131538	18980
17478	131546	18972
17479	131553	18965
17480	131560	18957
17481	131568	18950
17482	131575	18942
17483	131582	18935
17484	131591	18927
17485	131598	18920
17486	131605	18912
17487	131612	18904
17488	131620	18897
17489	131627	18889
17490	131634	18882
17491	131641	18874
17492	131649	18867
17493	131656	18859
17494	131664	18852
